2025-10-22 22:15:00,2025-10-22 22:20:00,79.0018181818182,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,79.17750000000001,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,78.36142857142858,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,79.50115384615385,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,79.90633333333334,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,80.332,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,79.9125,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,80.63133333333333,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,82.3368,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,86.33654545454546,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,84.19983050847458,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,84.98625,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,84.70550724637681,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,84.61958904109589,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,82.44717948717948,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,81.16710843373494,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,80.34954545454546,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,79.8252688172043,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,78.57608247422681,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,79.22882352941177,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,79.26990654205609,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,78.86035714285715,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,78.7365811965812,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,78.6694262295082,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,77.69436507936508,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,77.68396946564886,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,77.76,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,76.91936170212767,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,76.96675862068966,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,77.44873333333334,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,76.85458064516128,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,77.47881249999999,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,77.75927272727272,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,77.91928994082839,48.88266302780869
2025-10-22 22:15:00,2025-10-22 22:20:00,77.59160919540228,48.88266302780869
